LEVELHP = [
	1, 0, 100, 2, 10, 1118, 1, 80000, 0, 
	1, 0, 100, 3, 10, 4002, 100, 0, 500, 
	1, 0, 100, 4, 10, 2003, 1, 0, 10, 
	1, 0, 100, 5, 10, 3009, 3, 0, 120, 
	1, 0, 100, 6, 10, 1405, 1, 0, 337, 
	1, 0, 100, 7, 10, 3025, 1, 0, 100, 
	1, 0, 100, 8, 10, 1506, 1, 80000, 0, 
	1, 0, 100, 9, 10, 1006, 1, 0, 8, 
	1, 0, 100, 10, 10, 3023, 3, 0, 120, 
	1, 0, 100, 11, 10, 2021, 1, 0, 10, 
	1, 0, 100, 0, 11, 1002, 1, 3750, 0, 
	1, 0, 100, 1, 11, 2002, 1, 0, 10, 
	1, 0, 100, 2, 11, 3026, 3, 0, 300, 
	1, 0, 100, 3, 11, 1109, 1, 0, 229, 
	1, 0, 100, 4, 11, 4002, 100, 0, 500, 
	1, 0, 100, 5, 11, 2007, 1, 0, 10, 
	1, 0, 100, 6, 11, 3010, 3, 0, 120, 
	1, 0, 100, 7, 11, 1001, 1, 3000, 0, 
	1, 0, 100, 8, 11, 3011, 3, 0, 120, 
	1, 0, 100, 9, 11, 1004, 1, 0, 5, 
	1, 0, 100, 10, 11, 2018, 1, 0, 10, 
	1, 0, 100, 11, 11, 1505, 1, 0, 389, 
	2, 0, 100, 0, 0, 3025, 1, 0, 100, 
	2, 0, 100, 1, 0, 2007, 1, 0, 10, 
	2, 0, 100, 2, 0, 1606, 1, 0, 492, 
	2, 0, 100, 3, 0, 1205, 1, 0, 489, 
	2, 0, 100, 4, 0, 2006, 1, 0, 10, 
	2, 0, 100, 5, 0, 4002, 100, 0, 500, 
	2, 0, 100, 6, 0, 3016, 3, 0, 120, 
	2, 0, 100, 7, 0, 3017, 3, 0, 120, 
	2, 0, 100, 8, 0, 1003, 1, 3750, 0, 
	2, 0, 100, 9, 0, 1101, 1, 0, 227, 
	2, 0, 100, 10, 0, 2006, 1, 0, 10, 
	2, 0, 100, 11, 0, 1006, 1, 0, 8, 
	2, 0, 100, 0, 1, 3018, 3, 0, 120, 
	2, 0, 100, 1, 1, 1509, 1, 0, 388, 
	2, 0, 100, 2, 1, 2010, 1, 0, 10, 
	2, 0, 100, 3, 1, 3019, 3, 0, 120, 
	2, 0, 100, 4, 1, 1502, 1, 80000, 0, 
	2, 0, 100, 5, 1, 1601, 1, 80000, 0, 
	2, 0, 100, 6, 1, 2001, 1, 0, 10, 
	2, 0, 100, 7, 1, 1001, 1, 3000, 0, 
	2, 0, 100, 8, 1, 3020, 3, 0, 120, 
	2, 0, 100, 9, 1, 1005, 1, 0, 8, 
	2, 0, 100, 10, 1, 2001, 1, 0, 10, 
	2, 0, 100, 11, 1, 4002, 100, 0, 500, 
	2, 0, 100, 0, 2, 1105, 1, 0, 229, 
	2, 0, 100, 1, 2, 1003, 1, 3750, 0, 
	2, 0, 100, 2, 2, 2013, 1, 0, 10, 
	2, 0, 100, 3, 2, 3021, 3, 0, 120, 
	2, 0, 100, 4, 2, 1210, 1, 80000, 0, 
	2, 0, 100, 5, 2, 4002, 100, 0, 500, 
	2, 0, 100, 6, 2, 1301, 1, 0, 438, 
	2, 0, 100, 7, 2, 3027, 1, 0, 100, 
	2, 0, 100, 8, 2, 2002, 1, 0, 10, 
	2, 0, 100, 9, 2, 3001, 3, 0, 120, 
	2, 0, 100, 10, 2, 2003, 1, 0, 10, 
	2, 0, 100, 11, 2, 1006, 1, 0, 8, 
	2, 0, 100, 0, 3, 2016, 1, 0, 10, 
	2, 0, 100, 1, 3, 3027, 1, 0, 100, 
	2, 0, 100, 2, 3, 1608, 1, 0, 489, 
	2, 0, 100, 3, 3, 4002, 100, 0, 500, 
	2, 0, 100, 4, 3, 3002, 3, 0, 120, 
	2, 0, 100, 5, 3, 1202, 1, 80000, 0, 
	2, 0, 100, 6, 3, 1004, 1, 0, 5, 
	2, 0, 100, 7, 3, 1106, 1, 80000, 0, 
	2, 0, 100, 8, 3, 2001, 1, 0, 10, 
	2, 0, 100, 9, 3, 3003, 3, 0, 120, 
	2, 0, 100, 10, 3, 2005, 1, 0, 10, 
	2, 0, 100, 11, 3, 1002, 1, 3750, 0, 
	2, 0, 100, 0, 4, 1114, 1, 80000, 0, 
	2, 0, 100, 1, 4, 2015, 1, 0, 10, 
	2, 0, 100, 2, 4, 1003, 1, 3750, 0, 
	2, 0, 100, 3, 4, 2020, 1, 0, 10, 
	2, 0, 100, 4, 4, 3023, 3, 0, 120, 
	2, 0, 100, 5, 4, 2005, 1, 0, 10, 
	2, 0, 100, 6, 4, 3001, 3, 0, 120, 
	2, 0, 100, 7, 4, 1006, 1, 0, 8, 
	2, 0, 100, 8, 4, 1302, 1, 70000, 0, 
	2, 0, 100, 9, 4, 1610, 1, 80000, 0, 
	2, 0, 100, 10, 4, 4002, 100, 0, 500, 
	2, 0, 100, 11, 4, 3005, 3, 0, 120, 
	2, 0, 100, 0, 5, 1305, 1, 0, 437, 
	2, 0, 100, 1, 5, 1001, 1, 3000, 0, 
	2, 0, 100, 2, 5, 2008, 1, 0, 10, 
	2, 0, 100, 3, 5, 4002, 100, 0, 500, 
	2, 0, 100, 4, 5, 3025, 1, 0, 100, 
	2, 0, 100, 5, 5, 1110, 1, 80000, 0, 
	2, 0, 100, 6, 5, 2012, 1, 0, 10, 
	2, 0, 100, 7, 5, 1004, 1, 0, 5, 
	2, 0, 100, 8, 5, 1309, 1, 0, 436, 
	2, 0, 100, 9, 5, 3006, 3, 0, 120, 
	2, 0, 100, 10, 5, 2005, 1, 0, 10, 
	2, 0, 100, 11, 5, 3007, 3, 0, 120, 
	2, 0, 100, 0, 6, 1310, 1, 70000, 0, 
	2, 0, 100, 1, 6, 1005, 1, 0, 8, 
	2, 0, 100, 2, 6, 2004, 1, 0, 10, 
	2, 0, 100, 3, 6, 3024, 3, 0, 120, 
	2, 0, 100, 4, 6, 1401, 1, 0, 338, 
	2, 0, 100, 5, 6, 4002, 100, 0, 500, 
	2, 0, 100, 6, 6, 3022, 3, 0, 120, 
	2, 0, 100, 7, 6, 2003, 1, 0, 10, 
	2, 0, 100, 8, 6, 3023, 3, 0, 120, 
	2, 0, 100, 9, 6, 1206, 1, 80000, 0, 
	2, 0, 100, 10, 6, 2011, 1, 0, 10, 
	2, 0, 100, 11, 6, 1002, 1, 3750, 0, 
	2, 0, 100, 0, 7, 1117, 1, 0, 228, 
	2, 0, 100, 1, 7, 3004, 3, 0, 120, 
	2, 0, 100, 2, 7, 2004, 1, 0, 10, 
	2, 0, 100, 3, 7, 2002, 1, 0, 10, 
	2, 0, 100, 4, 7, 3024, 3, 0, 120, 
	2, 0, 100, 5, 7, 1406, 1, 70000, 0, 
	2, 0, 100, 6, 7, 1004, 1, 0, 5, 
	2, 0, 100, 7, 7, 2006, 1, 0, 10, 
	2, 0, 100, 8, 7, 3026, 1, 0, 100, 
	2, 0, 100, 9, 7, 1409, 1, 0, 336, 
	2, 0, 100, 10, 7, 4002, 100, 0, 500, 
	2, 0, 100, 11, 7, 1003, 1, 3750, 0, 
	2, 0, 100, 0, 8, 1113, 1, 0, 227, 
	2, 0, 100, 1, 8, 2019, 1, 0, 10, 
	2, 0, 100, 2, 8, 3008, 3, 0, 120, 
	2, 0, 100, 3, 8, 1501, 1, 0, 390, 
	2, 0, 100, 4, 8, 1209, 1, 0, 390, 
	2, 0, 100, 5, 8, 4002, 100, 0, 500, 
	2, 0, 100, 6, 8, 1005, 1, 0, 8, 
	2, 0, 100, 7, 8, 3020, 3, 0, 120, 
	2, 0, 100, 8, 8, 2007, 1, 0, 10, 
	2, 0, 100, 9, 8, 2002, 1, 0, 10, 
	2, 0, 100, 10, 8, 3021, 3, 0, 120, 
	2, 0, 100, 11, 8, 1001, 1, 3000, 0, 
	2, 0, 100, 0, 9, 2017, 1, 0, 10, 
	2, 0, 100, 1, 9, 1118, 1, 80000, 0, 
	2, 0, 100, 2, 9, 4002, 100, 0, 500, 
	2, 0, 100, 3, 9, 2003, 1, 0, 10, 
	2, 0, 100, 4, 9, 3009, 3, 0, 120, 
	2, 0, 100, 5, 9, 1405, 1, 0, 337, 
	2, 0, 100, 6, 9, 3025, 1, 0, 100, 
	2, 0, 100, 7, 9, 1506, 1, 80000, 0, 
	2, 0, 100, 8, 9, 1006, 1, 0, 8, 
	2, 0, 100, 9, 9, 3023, 3, 0, 120, 
	2, 0, 100, 10, 9, 2021, 1, 0, 10, 
	2, 0, 100, 11, 9, 1002, 1, 3750, 0, 
	2, 0, 100, 0, 10, 2002, 1, 0, 10, 
	2, 0, 100, 1, 10, 3026, 3, 0, 300, 
	2, 0, 100, 2, 10, 1109, 1, 0, 229, 
	2, 0, 100, 3, 10, 4002, 100, 0, 500, 
	2, 0, 100, 4, 10, 2007, 1, 0, 10, 
	2, 0, 100, 5, 10, 3010, 3, 0, 120, 
	2, 0, 100, 6, 10, 1001, 1, 3000, 0, 
	2, 0, 100, 7, 10, 3011, 3, 0, 120, 
	2, 0, 100, 8, 10, 1004, 1, 0, 5, 
	2, 0, 100, 9, 10, 2018, 1, 0, 10, 
	2, 0, 100, 10, 10, 1505, 1, 0, 389, 
	2, 0, 100, 11, 10, 1510, 1, 80000, 0, 
	2, 0, 100, 0, 11, 2004, 1, 0, 10, 
	2, 0, 100, 1, 11, 2008, 1, 0, 10, 
	2, 0, 100, 2, 11, 1121, 1, 0, 228, 
	2, 0, 100, 3, 11, 4002, 100, 0, 500, 
	2, 0, 100, 4, 11, 1122, 1, 80000, 0, 
	2, 0, 100, 5, 11, 1201, 1, 0, 488, 
	2, 0, 100, 6, 11, 3013, 3, 0, 120, 
	2, 0, 100, 7, 11, 1002, 1, 3750, 0, 
	2, 0, 100, 8, 11, 3014, 3, 0, 120, 
	2, 0, 100, 9, 11, 2014, 1, 0, 10, 
	2, 0, 100, 10, 11, 3015, 3, 0, 120, 
	2, 0, 100, 11, 11, 1005, 1, 0, 8, 
	3, 0, 100, 0, 0, 3018, 3, 0, 120, 
	3, 0, 100, 1, 0, 1509, 1, 0, 388, 
	3, 0, 100, 2, 0, 2010, 1, 0, 10, 
	3, 0, 100, 3, 0, 3019, 3, 0, 120, 
	3, 0, 100, 4, 0, 1502, 1, 80000, 0, 
	3, 0, 100, 5, 0, 1601, 1, 80000, 0, 
	3, 0, 100, 6, 0, 2001, 1, 0, 10, 
	3, 0, 100, 7, 0, 1001, 1, 3000, 0, 
	3, 0, 100, 8, 0, 3020, 3, 0, 120, 
	3, 0, 100, 9, 0, 1005, 1, 0, 8, 
	3, 0, 100, 10, 0, 2001, 1, 0, 10, 
	3, 0, 100, 11, 0, 4002, 100, 0, 500, 
	3, 0, 100, 0, 1, 1105, 1, 0, 229, 
	3, 0, 100, 1, 1, 1003, 1, 3750, 0, 
	3, 0, 100, 2, 1, 2013, 1, 0, 10, 
	3, 0, 100, 3, 1, 3021, 3, 0, 120, 
	3, 0, 100, 4, 1, 1210, 1, 80000, 0, 
	3, 0, 100, 5, 1, 4002, 100, 0, 500, 
	3, 0, 100, 6, 1, 1301, 1, 0, 438, 
	3, 0, 100, 7, 1, 3027, 1, 0, 100, 
	3, 0, 100, 8, 1, 2002, 1, 0, 10, 
	3, 0, 100, 9, 1, 3001, 3, 0, 120, 
	3, 0, 100, 10, 1, 2003, 1, 0, 10, 
	3, 0, 100, 11, 1, 1006, 1, 0, 8, 
	3, 0, 100, 0, 2, 2016, 1, 0, 10, 
	3, 0, 100, 1, 2, 3027, 1, 0, 100, 
	3, 0, 100, 2, 2, 1608, 1, 0, 489, 
	3, 0, 100, 3, 2, 4002, 100, 0, 500, 
	3, 0, 100, 4, 2, 3002, 3, 0, 120, 
	3, 0, 100, 5, 2, 1202, 1, 80000, 0, 
	3, 0, 100, 6, 2, 1004, 1, 0, 5, 
	3, 0, 100, 7, 2, 1106, 1, 80000, 0, 
	3, 0, 100, 8, 2, 2001, 1, 0, 10, 
	3, 0, 100, 9, 2, 3003, 3, 0, 120, 
	3, 0, 100, 10, 2, 2005, 1, 0, 10, 
	3, 0, 100, 11, 2, 1002, 1, 3750, 0, 
	3, 0, 100, 0, 3, 1114, 1, 80000, 0, 
	3, 0, 100, 1, 3, 2015, 1, 0, 10, 
	3, 0, 100, 2, 3, 1003, 1, 3750, 0, 
	3, 0, 100, 3, 3, 2020, 1, 0, 10, 
	3, 0, 100, 4, 3, 3023, 3, 0, 120, 
	3, 0, 100, 5, 3, 2005, 1, 0, 10, 
	3, 0, 100, 6, 3, 3001, 3, 0, 120, 
	3, 0, 100, 7, 3, 1006, 1, 0, 8, 
	3, 0, 100, 8, 3, 1302, 1, 70000, 0, 
	3, 0, 100, 9, 3, 1610, 1, 80000, 0, 
	3, 0, 100, 10, 3, 4002, 100, 0, 500, 
	3, 0, 100, 11, 3, 3005, 3, 0, 120, 
	3, 0, 100, 0, 4, 1305, 1, 0, 437, 
	3, 0, 100, 1, 4, 1001, 1, 3000, 0, 
	3, 0, 100, 2, 4, 2008, 1, 0, 10, 
	3, 0, 100, 3, 4, 4002, 100, 0, 500, 
	3, 0, 100, 4, 4, 3025, 1, 0, 100, 
	3, 0, 100, 5, 4, 1110, 1, 80000, 0, 
	3, 0, 100, 6, 4, 2012, 1, 0, 10, 
	3, 0, 100, 7, 4, 1004, 1, 0, 5, 
	3, 0, 100, 8, 4, 1309, 1, 0, 436, 
	3, 0, 100, 9, 4, 3006, 3, 0, 120, 
	3, 0, 100, 10, 4, 2005, 1, 0, 10, 
	3, 0, 100, 11, 4, 3007, 3, 0, 120, 
	3, 0, 100, 0, 5, 1310, 1, 70000, 0, 
	3, 0, 100, 1, 5, 1005, 1, 0, 8, 
	3, 0, 100, 2, 5, 2004, 1, 0, 10, 
	3, 0, 100, 3, 5, 3024, 3, 0, 120, 
	3, 0, 100, 4, 5, 1401, 1, 0, 338, 
	3, 0, 100, 5, 5, 4002, 100, 0, 500, 
	3, 0, 100, 6, 5, 3022, 3, 0, 120, 
	3, 0, 100, 7, 5, 2003, 1, 0, 10, 
	3, 0, 100, 8, 5, 3023, 3, 0, 120, 
	3, 0, 100, 9, 5, 1206, 1, 80000, 0, 
	3, 0, 100, 10, 5, 2011, 1, 0, 10, 
	3, 0, 100, 11, 5, 1002, 1, 3750, 0, 
	3, 0, 100, 0, 6, 1117, 1, 0, 228, 
	3, 0, 100, 1, 6, 3004, 3, 0, 120, 
	3, 0, 100, 2, 6, 2004, 1, 0, 10, 
	3, 0, 100, 3, 6, 2002, 1, 0, 10, 
	3, 0, 100, 4, 6, 3024, 3, 0, 120, 
	3, 0, 100, 5, 6, 1406, 1, 70000, 0, 
	3, 0, 100, 6, 6, 1004, 1, 0, 5, 
	3, 0, 100, 7, 6, 2006, 1, 0, 10, 
	3, 0, 100, 8, 6, 3026, 1, 0, 100, 
	3, 0, 100, 9, 6, 1409, 1, 0, 336, 
	3, 0, 100, 10, 6, 4002, 100, 0, 500, 
	3, 0, 100, 11, 6, 1003, 1, 3750, 0, 
	3, 0, 100, 0, 7, 1113, 1, 0, 227, 
	3, 0, 100, 1, 7, 2019, 1, 0, 10, 
	3, 0, 100, 2, 7, 3008, 3, 0, 120, 
	3, 0, 100, 3, 7, 1501, 1, 0, 390, 
	3, 0, 100, 4, 7, 1209, 1, 0, 390, 
	3, 0, 100, 5, 7, 4002, 100, 0, 500, 
	3, 0, 100, 6, 7, 1005, 1, 0, 8, 
	3, 0, 100, 7, 7, 3020, 3, 0, 120, 
	3, 0, 100, 8, 7, 2007, 1, 0, 10, 
	3, 0, 100, 9, 7, 2002, 1, 0, 10, 
	3, 0, 100, 10, 7, 3021, 3, 0, 120, 
	3, 0, 100, 11, 7, 1001, 1, 3000, 0, 
	3, 0, 100, 0, 8, 2017, 1, 0, 10, 
	3, 0, 100, 1, 8, 1118, 1, 80000, 0, 
	3, 0, 100, 2, 8, 4002, 100, 0, 500, 
	3, 0, 100, 3, 8, 2003, 1, 0, 10, 
	3, 0, 100, 4, 8, 3009, 3, 0, 120, 
	3, 0, 100, 5, 8, 1405, 1, 0, 337, 
	3, 0, 100, 6, 8, 3025, 1, 0, 100, 
	3, 0, 100, 7, 8, 1506, 1, 80000, 0, 
	3, 0, 100, 8, 8, 1006, 1, 0, 8, 
	3, 0, 100, 9, 8, 3023, 3, 0, 120, 
	3, 0, 100, 10, 8, 2021, 1, 0, 10, 
	3, 0, 100, 11, 8, 1002, 1, 3750, 0, 
	3, 0, 100, 0, 9, 2002, 1, 0, 10, 
	3, 0, 100, 1, 9, 3026, 3, 0, 300, 
	3, 0, 100, 2, 9, 1109, 1, 0, 229, 
	3, 0, 100, 3, 9, 4002, 100, 0, 500, 
	3, 0, 100, 4, 9, 2007, 1, 0, 10, 
	3, 0, 100, 5, 9, 3010, 3, 0, 120, 
	3, 0, 100, 6, 9, 1001, 1, 3000, 0, 
	3, 0, 100, 7, 9, 3011, 3, 0, 120, 
	3, 0, 100, 8, 9, 1004, 1, 0, 5, 
	3, 0, 100, 9, 9, 2018, 1, 0, 10, 
	3, 0, 100, 10, 9, 1505, 1, 0, 389, 
	3, 0, 100, 11, 9, 1510, 1, 80000, 0, 
	3, 0, 100, 0, 10, 2004, 1, 0, 10, 
	3, 0, 100, 1, 10, 2008, 1, 0, 10, 
	3, 0, 100, 2, 10, 1121, 1, 0, 228, 
	3, 0, 100, 3, 10, 4002, 100, 0, 500, 
	3, 0, 100, 4, 10, 1122, 1, 80000, 0, 
	3, 0, 100, 5, 10, 1201, 1, 0, 488, 
	3, 0, 100, 6, 10, 3013, 3, 0, 120, 
	3, 0, 100, 7, 10, 1002, 1, 3750, 0, 
	3, 0, 100, 8, 10, 3014, 3, 0, 120, 
	3, 0, 100, 9, 10, 2014, 1, 0, 10, 
	3, 0, 100, 10, 10, 3015, 3, 0, 120, 
	3, 0, 100, 11, 10, 1005, 1, 0, 8, 
	3, 0, 100, 0, 11, 3025, 1, 0, 100, 
	3, 0, 100, 1, 11, 2007, 1, 0, 10, 
	3, 0, 100, 2, 11, 1606, 1, 0, 492, 
	3, 0, 100, 3, 11, 1205, 1, 0, 489, 
	3, 0, 100, 4, 11, 2006, 1, 0, 10, 
	3, 0, 100, 5, 11, 4002, 100, 0, 500, 
	3, 0, 100, 6, 11, 3016, 3, 0, 120, 
	3, 0, 100, 7, 11, 3017, 3, 0, 120, 
	3, 0, 100, 8, 11, 1003, 1, 3750, 0, 
	3, 0, 100, 9, 11, 1101, 1, 0, 227, 
	3, 0, 100, 10, 11, 2006, 1, 0, 10, 
	3, 0, 100, 11, 11, 1006, 1, 0, 8, 
	4, 0, 100, 0, 0, 1105, 1, 0, 229, 
	4, 0, 100, 1, 0, 1003, 1, 3750, 0, 
	4, 0, 100, 2, 0, 2013, 1, 0, 10, 
	4, 0, 100, 3, 0, 3021, 3, 0, 120, 
	4, 0, 100, 4, 0, 1210, 1, 80000, 0, 
	4, 0, 100, 5, 0, 4002, 100, 0, 500, 
	4, 0, 100, 6, 0, 1301, 1, 0, 438, 
	4, 0, 100, 7, 0, 3027, 1, 0, 100, 
	4, 0, 100, 8, 0, 2002, 1, 0, 10, 
	4, 0, 100, 9, 0, 3001, 3, 0, 120, 
	4, 0, 100, 10, 0, 2003, 1, 0, 10, 
	4, 0, 100, 11, 0, 1006, 1, 0, 8, 
	4, 0, 100, 0, 1, 2016, 1, 0, 10, 
	4, 0, 100, 1, 1, 3027, 1, 0, 100, 
	4, 0, 100, 2, 1, 1608, 1, 0, 489, 
	4, 0, 100, 3, 1, 4002, 100, 0, 500, 
	4, 0, 100, 4, 1, 3002, 3, 0, 120, 
	4, 0, 100, 5, 1, 1202, 1, 80000, 0, 
	4, 0, 100, 6, 1, 1004, 1, 0, 5, 
	4, 0, 100, 7, 1, 1106, 1, 80000, 0, 
	4, 0, 100, 8, 1, 2001, 1, 0, 10, 
	4, 0, 100, 9, 1, 3003, 3, 0, 120, 
	4, 0, 100, 10, 1, 2005, 1, 0, 10, 
	4, 0, 100, 11, 1, 1002, 1, 3750, 0, 
	4, 0, 100, 0, 2, 1114, 1, 80000, 0, 
	4, 0, 100, 1, 2, 2015, 1, 0, 10, 
	4, 0, 100, 2, 2, 1003, 1, 3750, 0, 
	4, 0, 100, 3, 2, 2020, 1, 0, 10, 
	4, 0, 100, 4, 2, 3023, 3, 0, 120, 
	4, 0, 100, 5, 2, 2005, 1, 0, 10, 
	4, 0, 100, 6, 2, 3001, 3, 0, 120, 
	4, 0, 100, 7, 2, 1006, 1, 0, 8, 
	4, 0, 100, 8, 2, 1302, 1, 70000, 0, 
	4, 0, 100, 9, 2, 1610, 1, 80000, 0, 
	4, 0, 100, 10, 2, 4002, 100, 0, 500, 
	4, 0, 100, 11, 2, 3005, 3, 0, 120, 
	4, 0, 100, 0, 3, 1305, 1, 0, 437, 
	4, 0, 100, 1, 3, 1001, 1, 3000, 0, 
	4, 0, 100, 2, 3, 2008, 1, 0, 10, 
	4, 0, 100, 3, 3, 4002, 100, 0, 500, 
	4, 0, 100, 4, 3, 3025, 1, 0, 100, 
	4, 0, 100, 5, 3, 1110, 1, 80000, 0, 
	4, 0, 100, 6, 3, 2012, 1, 0, 10, 
	4, 0, 100, 7, 3, 1004, 1, 0, 5, 
	4, 0, 100, 8, 3, 1309, 1, 0, 436, 
	4, 0, 100, 9, 3, 3006, 3, 0, 120, 
	4, 0, 100, 10, 3, 2005, 1, 0, 10, 
	4, 0, 100, 11, 3, 3007, 3, 0, 120, 
	4, 0, 100, 0, 4, 1310, 1, 70000, 0, 
	4, 0, 100, 1, 4, 1005, 1, 0, 8, 
	4, 0, 100, 2, 4, 2004, 1, 0, 10, 
	4, 0, 100, 3, 4, 3024, 3, 0, 120, 
	4, 0, 100, 4, 4, 1401, 1, 0, 338, 
	4, 0, 100, 5, 4, 4002, 100, 0, 500, 
	4, 0, 100, 6, 4, 3022, 3, 0, 120, 
	4, 0, 100, 7, 4, 2003, 1, 0, 10, 
	4, 0, 100, 8, 4, 3023, 3, 0, 120, 
	4, 0, 100, 9, 4, 1206, 1, 80000, 0, 
	4, 0, 100, 10, 4, 2011, 1, 0, 10, 
	4, 0, 100, 11, 4, 1002, 1, 3750, 0, 
	4, 0, 100, 0, 5, 1117, 1, 0, 228, 
	4, 0, 100, 1, 5, 3004, 3, 0, 120, 
	4, 0, 100, 2, 5, 2004, 1, 0, 10, 
	4, 0, 100, 3, 5, 2002, 1, 0, 10, 
	4, 0, 100, 4, 5, 3024, 3, 0, 120, 
	4, 0, 100, 5, 5, 1406, 1, 70000, 0, 
	4, 0, 100, 6, 5, 1004, 1, 0, 5, 
	4, 0, 100, 7, 5, 2006, 1, 0, 10, 
	4, 0, 100, 8, 5, 3026, 1, 0, 100, 
	4, 0, 100, 9, 5, 1409, 1, 0, 336, 
	4, 0, 100, 10, 5, 4002, 100, 0, 500, 
	4, 0, 100, 11, 5, 1003, 1, 3750, 0, 
	4, 0, 100, 0, 6, 1113, 1, 0, 227, 
	4, 0, 100, 1, 6, 2019, 1, 0, 10, 
	4, 0, 100, 2, 6, 3008, 3, 0, 120, 
	4, 0, 100, 3, 6, 1501, 1, 0, 390, 
	4, 0, 100, 4, 6, 1209, 1, 0, 390, 
	4, 0, 100, 5, 6, 4002, 100, 0, 500, 
	4, 0, 100, 6, 6, 1005, 1, 0, 8, 
	4, 0, 100, 7, 6, 3020, 3, 0, 120, 
	4, 0, 100, 8, 6, 2007, 1, 0, 10, 
	4, 0, 100, 9, 6, 2002, 1, 0, 10, 
	4, 0, 100, 10, 6, 3021, 3, 0, 120, 
	4, 0, 100, 11, 6, 1001, 1, 3000, 0, 
	4, 0, 100, 0, 7, 2017, 1, 0, 10, 
	4, 0, 100, 1, 7, 1118, 1, 80000, 0, 
	4, 0, 100, 2, 7, 4002, 100, 0, 500, 
	4, 0, 100, 3, 7, 2003, 1, 0, 10, 
	4, 0, 100, 4, 7, 3009, 3, 0, 120, 
	4, 0, 100, 5, 7, 1405, 1, 0, 337, 
	4, 0, 100, 6, 7, 3025, 1, 0, 100, 
	4, 0, 100, 7, 7, 1506, 1, 80000, 0, 
	4, 0, 100, 8, 7, 1006, 1, 0, 8, 
	4, 0, 100, 9, 7, 3023, 3, 0, 120, 
	4, 0, 100, 10, 7, 2021, 1, 0, 10, 
	4, 0, 100, 11, 7, 1002, 1, 3750, 0, 
	4, 0, 100, 0, 8, 2002, 1, 0, 10, 
	4, 0, 100, 1, 8, 3026, 3, 0, 300, 
	4, 0, 100, 2, 8, 1109, 1, 0, 229, 
	4, 0, 100, 3, 8, 4002, 100, 0, 500, 
	4, 0, 100, 4, 8, 2007, 1, 0, 10, 
	4, 0, 100, 5, 8, 3010, 3, 0, 120, 
	4, 0, 100, 6, 8, 1001, 1, 3000, 0, 
	4, 0, 100, 7, 8, 3011, 3, 0, 120, 
	4, 0, 100, 8, 8, 1004, 1, 0, 5, 
	4, 0, 100, 9, 8, 2018, 1, 0, 10, 
	4, 0, 100, 10, 8, 1505, 1, 0, 389, 
	4, 0, 100, 11, 8, 1510, 1, 80000, 0, 
	4, 0, 100, 0, 9, 2004, 1, 0, 10, 
	4, 0, 100, 1, 9, 2008, 1, 0, 10, 
	4, 0, 100, 2, 9, 1121, 1, 0, 228, 
	4, 0, 100, 3, 9, 4002, 100, 0, 500, 
	4, 0, 100, 4, 9, 1122, 1, 80000, 0, 
	4, 0, 100, 5, 9, 1201, 1, 0, 488, 
	4, 0, 100, 6, 9, 3013, 3, 0, 120, 
	4, 0, 100, 7, 9, 1002, 1, 3750, 0, 
	4, 0, 100, 8, 9, 3014, 3, 0, 120, 
	4, 0, 100, 9, 9, 2014, 1, 0, 10, 
	4, 0, 100, 10, 9, 3015, 3, 0, 120, 
	4, 0, 100, 11, 9, 1005, 1, 0, 8, 
	4, 0, 100, 0, 10, 3025, 1, 0, 100, 
	4, 0, 100, 1, 10, 2007, 1, 0, 10, 
	4, 0, 100, 2, 10, 1606, 1, 0, 492, 
	4, 0, 100, 3, 10, 1205, 1, 0, 489, 
	4, 0, 100, 4, 10, 2006, 1, 0, 10, 
	4, 0, 100, 5, 10, 4002, 100, 0, 500, 
	4, 0, 100, 6, 10, 3016, 3, 0, 120, 
	4, 0, 100, 7, 10, 3017, 3, 0, 120, 
	4, 0, 100, 8, 10, 1003, 1, 3750, 0, 
	4, 0, 100, 9, 10, 1101, 1, 0, 227, 
	4, 0, 100, 10, 10, 2006, 1, 0, 10, 
	4, 0, 100, 11, 10, 1006, 1, 0, 8, 
	4, 0, 100, 0, 11, 3018, 3, 0, 120, 
	4, 0, 100, 1, 11, 1509, 1, 0, 388, 
	4, 0, 100, 2, 11, 2010, 1, 0, 10, 
	4, 0, 100, 3, 11, 3019, 3, 0, 120, 
	4, 0, 100, 4, 11, 1502, 1, 80000, 0, 
	4, 0, 100, 5, 11, 1601, 1, 80000, 0, 
	4, 0, 100, 6, 11, 2001, 1, 0, 10, 
	4, 0, 100, 7, 11, 1001, 1, 3000, 0, 
	4, 0, 100, 8, 11, 3020, 3, 0, 120, 
	4, 0, 100, 9, 11, 1005, 1, 0, 8, 
	4, 0, 100, 10, 11, 2001, 1, 0, 10, 
	4, 0, 100, 11, 11, 4002, 100, 0, 500, 
	5, 0, 100, 0, 0, 2016, 1, 0, 10, 
	5, 0, 100, 1, 0, 3027, 1, 0, 100, 
	5, 0, 100, 2, 0, 1608, 1, 0, 489, 
	5, 0, 100, 3, 0, 4002, 100, 0, 500, 
	5, 0, 100, 4, 0, 3002, 3, 0, 120, 
	5, 0, 100, 5, 0, 1202, 1, 80000, 0, 
	5, 0, 100, 6, 0, 1004, 1, 0, 5, 
	5, 0, 100, 7, 0, 1106, 1, 80000, 0, 
	5, 0, 100, 8, 0, 2001, 1, 0, 10, 
